link,product_name,price,image_link,brand,desc
http://us.topshop.com/en/tsus/product/clothing-70483/ultimate-sheer-tights-2-pack-7310301,Ultimate Sheer Tights 2 Pack,12.00,https://images.topshop.com/i/TopShop/TS08A01KTAN_M_1.jpg?$Large$,TopShop,"Sheer tights, pack of two. 88% Polyamide, 12% Elastane. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/petite-striped-bandeau-top-7562028,PETITE Striped Bandeau Top,14.00,https://images.topshop.com/i/TopShop/TS26G19NPNK_M_1.jpg?$Large$,TopShop,"An exclusive striped bandeau top for PETITE. With a classic pattern like stripe, you will be sure to create a cool everyday look. 95% Cotton, 5% Elastane. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/petite-hacked-off-cropped-denim-jacket-7553792,PETITE Hacked Off Cropped Denim Jacket,80.00,https://images.topshop.com/i/TopShop/TS26L05NMDT_M_1.jpg?$Large$,TopShop,Cropped denim jacket with raw hem detailing and oversized fit. 100% Cotton. Machine wash.
http://us.topshop.com/en/tsus/product/clothing-70483/2-pack-hi-cut-footsie-socks-8473683,2 Pack Hi Cut Footsie Socks,8.00,https://images.topshop.com/i/TopShop/TS08M10NBLK_M_1.jpg?$Large$,TopShop,"Pack of two, hi cut footsie socks. 74% Cotton, 23% Polyamide, 3% Elastane. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/petite-slim-leg-dungarees-7534121,PETITE Slim Leg Dungarees,95.00,https://images.topshop.com/i/TopShop/TS26P14NMDT_M_1.jpg?$Large$,TopShop,PETITE dungarees in a mid stone wash in a slim leg fit. 100% Cotton. Machine wash.
http://us.topshop.com/en/tsus/product/clothing-70483/petites-ripped-mom-shorts-7518465,PETITES Ripped Mom Shorts,60.00,https://images.topshop.com/i/TopShop/TS26S07NWBK_M_1.jpg?$Large$,TopShop,Mom shorts with front rip detailing. 100% Cotton. Machine wash.
http://us.topshop.com/en/tsus/product/clothing-70483/petite-oversized-denim-jacket-7489578,PETITE Oversized Denim Jacket,85.00,https://images.topshop.com/i/TopShop/TS26E22NMDT_M_1.jpg?$Large$,TopShop,"The denim jacket gets an update with our oversized boxy fit PETITE design in mid-stone. We're styling it with white jeans and a studded belt for a laid-back, modern look. 100% Cotton. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/trefoil-cap-by-adidas-7493783,Trefoil Cap by adidas,28.00,https://images.topshop.com/i/TopShop/TS19H16MNAV_M_1.jpg?$Large$,TopShop,Get festival or holiday ready with this stylish adidas trefoil cap in navy blue. We're wearing it for off-duty days too. 100% Cotton. 
http://us.topshop.com/en/tsus/product/clothing-70483/petite-plisse-trousers-7491574,PETITE Plisse Trousers,49.00,https://images.topshop.com/i/TopShop/TS26E17NBLK_M_1.jpg?$Large$,TopShop,No Description
http://us.topshop.com/en/tsus/product/clothing-70483/petite-cropped-oversized-jacket-7466844,PETITE Cropped Oversized Jacket,85.00,https://images.topshop.com/i/TopShop/TS26E23NWBK_M_1.jpg?$Large$,TopShop,"A denim jacket is an essential piece for the transition into warmer weather. Our PETITE style has a boxy, oversized fit for a modern look. We're styling ours with printed pants. 100% Cotton. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/petite-floral-applique-t-shirt-7466833,PETITE Floral Applique T-Shirt,45.00,https://images.topshop.com/i/TopShop/TS26N54MWHT_M_1.jpg?$Large$,TopShop,"Our PETITE applique floral t-shirt is a feminine twist on a staple. It's finished with delicate floral detailing around the neckline and shoulders. Wear it the modern way with clashing printed pants. 50% Cotton, 50% Modal. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/trefoil-cap-by-adidas-7449028,Trefoil Cap by adidas,28.00,https://images.topshop.com/i/TopShop/TS19H26MPNK_M_1.jpg?$Large$,TopShop,Do sporty dressing the modern way with this on-trend adidas trefoil cap in pink. We're styling it with statement hoops for a modern look. 100% Polyester.
http://us.topshop.com/en/tsus/product/clothing-70483/pretty-lace-thong-7440660,Pretty Lace Thong,10.00,https://images.topshop.com/i/TopShop/TS43M12MBLK_M_1.jpg?$Large$,TopShop,"Add an elegant touch to your essentials draw with our pretty lace thong in black. 88% Polyamide, 12% Elastane. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/petite-joni-shorts-7428330,PETITE Joni Shorts,48.00,https://images.topshop.com/i/TopShop/TS26S05NMDT_M_1.jpg?$Large$,TopShop,"Our PETITE Joni denim mini shorts have a playful, retro feel. They're cut to sit high on the waist and are made from a super-stretch denim fabric. Try them with a tucked-in tee.71% Cotton, 25% Polyester, 4% Elastane. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/petite-lace-camisole-top-7433382,PETITE Lace Camisole Top,40.00,https://images.topshop.com/i/TopShop/TS26N09MWHT_M_1.jpg?$Large$,TopShop,Give spring looks a feminine slant with our PETITE lace front camisole top. This white cotton top is suspended from delicate straps and is finished with lace detailing. Wear yours with indigo denim and bare shoulders. 100% Cotton. Machine wash.
http://us.topshop.com/en/tsus/product/clothing-70483/petite-black-joni-shorts-7411284,PETITE Black Joni Shorts,48.00,https://images.topshop.com/i/TopShop/TS26S05NBLK_M_1.jpg?$Large$,TopShop,"Do denim the spring-inspired way with our PETITE high rise shorts in super stretch denim fabric. Based on our iconic Joni jeans, wear these shorts for festivals, days out or holidays. 71% Cotton, 25% Polyester, 4% Elastane. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/petite-super-ripped-joni-jeans-7410956,PETITE Super Ripped Joni Jeans,75.00,https://images.topshop.com/i/TopShop/TS26A71NBLK_M_1.jpg?$Large$,TopShop,"High rise, ankle grazing super skinny jeans in black super stretch denim with ripped knees. 71% Cotton, 24% Polyester, 5% Elastane. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/petite-denim-mini-skirt-7383072,PETITE Denim Mini Skirt,55.00,https://images.topshop.com/i/TopShop/TS26K20NMDT_M_1.jpg?$Large$,TopShop,Denim mini skirt with front straight seam and raw hem. 100% Cotton. Machine wash.
http://us.topshop.com/en/tsus/product/clothing-70483/petite-waist-tie-cropped-wide-leg-jeans-7390774,PETITE Waist Tie Cropped Wide Leg Jeans,90.00,https://images.topshop.com/i/TopShop/TS26A15NIND_M_1.jpg?$Large$,TopShop,"PETITE high rise, wide leg jeans in indigo non stretch denim, cropped to the ankle with waist tie. 100% Cotton. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/cotton-lace-thong-7380672,Cotton Lace Thong,10.00,https://images.topshop.com/i/TopShop/TS43M12MROS_M_1.jpg?$Large$,TopShop,"Pretty cotton lace thong. 88% Polyamide, 12% Elastane. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/petite-seam-overstitch-denim-jacket-8290557,PETITE Seam Overstitch Denim Jacket,90.00,https://images.topshop.com/i/TopShop/TS26A27MMDT_M_1.jpg?$Large$,TopShop,PETITE seam oversized denim jacket in mid stone wash.100% Cotton. Machine wash.
http://us.topshop.com/en/tsus/product/clothing-70483/carlos-flat-lens-sunglasses-7366083,Carlos Flat Lens Sunglasses,26.00,https://images.topshop.com/i/TopShop/TS22R06MTOR_M_1.jpg?$Large$,TopShop,"Channel a modern, minimal look with our Carlos flat lens sunglasses in a tortoiseshell look frame. 85% Hard Plastic, 15% Metal."
http://us.topshop.com/en/tsus/product/clothing-70483/melissa-hexagon-frame-sunglasses-7353221,Melissa Hexagon Frame Sunglasses,35.00,https://images.topshop.com/i/TopShop/TS22R24MPLP_M_1.jpg?$Large$,TopShop,"Channel a retro-inspired look for spring with our purple tinted, hexagon frame sunglasses. 50% Hard Plastic, 50% Metal."
http://us.topshop.com/en/tsus/product/clothing-70483/50-denier-tights-2-pack-7310305,50 Denier Tights 2 Pack,10.00,https://images.topshop.com/i/TopShop/TS08Q04MBLK_M_1.jpg?$Large$,TopShop,"50 Denier tights 2 pack. 88% Polyamide, 12% Elastane. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/rhonda-keylock-cross-body-bag-7332794,Rhonda Keylock Cross Body Bag,38.00,https://images.topshop.com/i/TopShop/TS24U14MBLK_M_1.jpg?$Large$,TopShop,Cross-body bags are having a fashion moment. Embrace the trend with our keylock detail design in black. 100% Polyurethane. Wipe clean only.
http://us.topshop.com/en/tsus/product/clothing-70483/brushed-striped-pyjama-trousers-7323308,Brushed Striped Pyjama Trousers,35.00,https://images.topshop.com/i/TopShop/TS01M28MBLE_M_1.jpg?$Large$,TopShop,Blue striped pyjama trousers. 100% Viscose. Machine wash.
http://us.topshop.com/en/tsus/product/clothing-70483/brushed-stripe-shorts-7324281,Brushed Stripe Shorts,26.00,https://images.topshop.com/i/TopShop/TS01M27MBLE_M_1.jpg?$Large$,TopShop,Short with waist tie. 100% Viscose. Machine wash.
http://us.topshop.com/en/tsus/product/clothing-70483/brushed-stripe-camisole-top-7324247,Brushed Stripe Camisole Top,26.00,https://images.topshop.com/i/TopShop/TS01M26MBLE_M_1.jpg?$Large$,TopShop,We love spring summer nightwear and are totally loving this blush blue woven all over striped camisole top. 100% Viscose. Machine wash.
http://us.topshop.com/en/tsus/product/clothing-70483/petite-mom-jeans-7304163,PETITE Mom Jeans,75.00,https://images.topshop.com/i/TopShop/TS26A06NBLG_M_1.jpg?$Large$,TopShop,"Channel a retro-inspired look with our PETITE high rise, tapered leg Mom jeans in authentic mid blue rigid denim with rolled hems.100% Cotton. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/deep-lace-brazilian-knickers-7316465,Deep Lace Brazilian Knickers,10.00,https://images.topshop.com/i/TopShop/TS43B01NGIN_M_1.jpg?$Large$,TopShop,"Add a chic edge to your underwear draw with our ginger tone deep lace Brazilian knickers. 80% Polyamide, 20% Elastane. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/petite-camel-cord-mini-a-line-skirt-7316258,PETITE Camel Cord Mini A-Line Skirt,60.00,https://images.topshop.com/i/TopShop/TS26K02NCAM_M_1.jpg?$Large$,TopShop,Corduroy is having a fashion moment right now. Get in on the trend with our chic PETITE cord mini skirt in a retro shade of camel. Style it with knitwear for a cosy look or try wearing it with a pair of on-trend ankle boots for extra edge. 100% Cotton. Machine wash.
http://us.topshop.com/en/tsus/product/clothing-70483/mesh-and-microfibre-hipster-knickers-7241850,Mesh and Microfibre Hipster Knickers,10.00,https://images.topshop.com/i/TopShop/TS43A10MBLK_M_1.jpg?$Large$,TopShop,"Black mesh and microfibre hipster knickers. 90% Polyamide, 10% Elastane. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/pack-of-two-80-denier-tights-7143657,Pack of Two 80 Denier Tights,14.00,https://images.topshop.com/i/TopShop/TS08Q05MBLK_M_1.jpg?$Large$,TopShop,"Invest in the essentials with this pack of two black opaque tights. Comes in an 80 denier finish. 91% Polyamide, 9% Elastane. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/deep-lace-brazilian-knickers-7118774,Deep Lace Brazilian Knickers,10.00,https://images.topshop.com/i/TopShop/TS43D10MIVR_M_1.jpg?$Large$,TopShop,"Brazilian knickers with deep lace detail and a bow. 80% Polyamide, 20% Elastane. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/petite-indigo-joni-jeans-7269420,PETITE Indigo Joni Jeans,68.00,https://images.topshop.com/i/TopShop/TS26A66MIND_M_1.jpg?$Large$,TopShop,"In a cool high-waisted fit, the ankle-grazing PETITE Jamie is the original rock and roll skinny jeans that we fell in love with all those years ago. Crafted from a super-stretchy indigo cotton blend, for our signature soft denim feel, the iconic style includes multiple pockets and a top button fly."
http://us.topshop.com/en/tsus/product/clothing-70483/marvis-cat-eye-sunglasses-7127496,Marvis Feline Sunglasses,38.00,https://images.topshop.com/i/TopShop/TS22S13KTRL_M_1.jpg?$Large$,TopShop,"Channel a retro-inspired mood with our feline sunglasses. Throw them on for crisp, sunny autumn mornings or take them on holiday for instant summer style. 55% Metal, 30% Acrylic, 15% Hard Plastic. "
http://us.topshop.com/en/tsus/product/clothing-70483/deep-lace-brazilian-knickers-7118773,Deep Lace Brazilian Knickers,10.00,https://images.topshop.com/i/TopShop/TS43D08MRGE_M_1.jpg?$Large$,TopShop,"Brazilian knickers with deep lace detail and a bow. 80% Polyamide, 20% Elastane. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/no-vpl-thong-7084302,No VPL Thong,10.00,https://images.topshop.com/i/TopShop/TS43O09MNUD_M_1.jpg?$Large$,TopShop,"No visible panty line plain thong in nude. 85% Polyamide, 15% Elastane. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/petite-skinny-rib-flares-7097522,PETITE Skinny Rib Flares,38.00,https://images.topshop.com/i/TopShop/TS26R02MBLK_M_1.jpg?$Large$,TopShop,"Channel a seventies-inspired look with these retro style PETITE black flares in skinny rib fit. We're styling it with a leather biker jacket and knitwear for a layered, grunge-inspired look. 90% Polyester, 10% Elastane. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/petite-lace-bralet-t-shirt-7044434,PETITE Lace Bralet T-Shirt,45.00,https://images.topshop.com/i/TopShop/TS26N03MWHT_M_1.jpg?$Large$,TopShop,"This PETITE t-shirt with overlay lace bralet detail is a stylish update to the basic white t-shirt. Juxtapose glam with every day wear by styling with your favourite denim. 52% Polyester, 48% Cotton. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/three-pack-sleeper-hoop-earrings-6938402,Three Pack Sleeper Hoop Earrings,14.00,https://images.topshop.com/i/TopShop/TS61E01MROS_F_1.jpg?$Large$,TopShop,No Description
http://us.topshop.com/en/tsus/product/clothing-70483/petite-mid-blue-mom-jeans-7073470,PETITE Mid Blue Mom Jeans,75.00,https://images.topshop.com/i/TopShop/TS26A80MMDT_M_1.jpg?$Large$,TopShop,PETITE dark mid stone Mom jeans. 100% Cotton. Machine wash.
http://us.topshop.com/en/tsus/product/clothing-70483/microfibre-lace-knickers-7022287,Microfibre Lace Knickers,10.00,https://images.topshop.com/i/TopShop/TS43A03MBLK_M_1.jpg?$Large$,TopShop,"Microfibre French knickers with lace trims and a bow. 92% Nylon, 8% Elastane. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/deep-lace-brazilian-knickers-7014127,Deep Lace Brazilian Knickers,10.00,https://images.topshop.com/i/TopShop/TS43D08MBLK_M_1.jpg?$Large$,TopShop,"Look luscious in lace in these deep lace Brazilian knickers with bow. 80% Polyamide, 20% Elastane. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/trefoil-cap-by-adidas-originals-7004418,Trefoil Cap by adidas originals,32.00,https://images.topshop.com/i/TopShop/TS19K07MBLK_M_1.jpg?$Large$,TopShop,"Up your style game with this classic adidas trefoil cap. The emblem is a classic and helps pull off chic, sporty shapes. 100% Cotton. "
http://us.topshop.com/en/tsus/product/clothing-70483/smooth-thick-hoop-earrings-6977514,Smooth Thick Hoop Earrings,18.00,https://images.topshop.com/i/TopShop/TS61E13MGLD_M_1.jpg?$Large$,TopShop,No Description
http://us.topshop.com/en/tsus/product/clothing-70483/nude-knickers-6926416,Nude Knickers,10.00,https://images.topshop.com/i/TopShop/TS43A08MNUD_M_1.jpg?$Large$,TopShop,"Everybody needs classic nude knickers. Simple and comfortable. 85% Polyamide, 15% Elastane. Machine wash. "
http://us.topshop.com/en/tsus/product/clothing-70483/black-knickers-6926376,Black Knickers,10.00,https://images.topshop.com/i/TopShop/TS43A08MBLK_M_1.jpg?$Large$,TopShop,"Everybody needs classic black knickers. Simple and comfortable. 85% Polyamide, 15% Elastane. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/micro-fishnet-tights-6928373,Micro Fishnet Tights,12.00,https://images.topshop.com/i/TopShop/TS08R04MBLK_M_1.jpg?$Large$,TopShop,"Micro fishnet tights. 78% Nylon, 18% Elastane, 4% Cotton. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/petite-indigo-leigh-jeans-6869891,PETITE Indigo Leigh Jeans,70.00,https://images.topshop.com/i/TopShop/TS26A76MIND_M_1.jpg?$Large$,TopShop,"Our best-loved skinny fit jeans to date, the PETITE Leigh comes in a low-rise, ankle grazing fit. Crafted from a super-soft indigo denim blend, with multiple pockets and a top button fly, it's a go-to weekend style. 88% Cotton, 9% Polyester, 3% Elastane. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/stud-tassel-drop-earrings-6885918,Stud Tassel Drop Earrings,15.00,https://images.topshop.com/i/TopShop/TS61E56LRED_M_1.jpg?$Large$,TopShop,Silver look stud earrings with tassel drop. Total drop 6cm. By Freedom at Topshop. 100% Fabric.
http://us.topshop.com/en/tsus/product/clothing-70483/jersey-lace-trim-triangle-bra-7088318,Jersey Lace Trim Triangle Bra,30.00,https://images.topshop.com/i/TopShop/TS43T39MGYM_M_1.jpg?$Large$,TopShop,"A grey marl jersey triangle bra with lace detailing. 44% Polyamide, 38% Polyester, 18% Elastane. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/sporty-tube-ankle-socks-6676228,Sporty Tube Ankle Socks,6.00,https://images.topshop.com/i/TopShop/TS08L02MBLK_M_1.jpg?$Large$,TopShop,"High tube ankle socks. 82% Cotton, 15% Polyamide, 3% Elastane. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/red-bead-and-tassel-drop-earrings-7641203,Red Bead and Tassel Drop Earrings,25.00,https://images.topshop.com/i/TopShop/TS61E47LRED_M_1.jpg?$Large$,TopShop,No Description
http://us.topshop.com/en/tsus/product/clothing-70483/high-key-sunglasses-by-quay-australia-6765427,**High Key Sunglasses by Quay Australia,65.00,https://images.topshop.com/i/TopShop/TS63A03LSLV_M_1.jpg?$Large$,TopShop,Look to these oversized silver High Key sunglasses by Quay Australia to protect eyes whilst looking stylish this summer. 100% Metal.
http://us.topshop.com/en/tsus/product/clothing-70483/sporty-tube-ankle-socks-6676230,Sporty Tube Ankle Socks,6.00,https://images.topshop.com/i/TopShop/TS08L02MMUL_F_1.jpg?$Large$,TopShop,"These sporty cotton-blend ankle socks come with ribbed trims and bold blue and red stripes. 82% Cotton, 15% Polyamide, 3% Elastane. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/lace-thong-6688831,Lace Thong,10.00,https://images.topshop.com/i/TopShop/TS43T28MDND_M_1.jpg?$Large$,TopShop,"Dark nude knickers finished with pretty lace and mesh. 89% Nylon, 11% Elastane. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/petite-black-raw-hem-cropped-jeans-6650959,PETITE Black Raw Hem Cropped Jeans,75.00,https://images.topshop.com/i/TopShop/TS26I47LBLK_M_1.jpg?$Large$,TopShop,"These black jeans are a versatile wardrobe staple. Featuring a cropped leg and elasticated cotton fabric for movement, five pockets, beltloops and edgy raw hems finish the style. Team them with a stripy t-shirt for a nautical-inspired look. 99% Cotton, 1% Elastane. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/polly-90s-sunglasses-6737028,Polly '90s Sunglasses,38.00,https://images.topshop.com/i/TopShop/TS22X03LCLR_M_1.jpg?$Large$,TopShop,Channel '90s style with these pointy polly clear framed sunglasses with a blue mirrored lens. 100% Hard Plastic.
http://us.topshop.com/en/tsus/product/clothing-70483/mini-diamond-look-sunglasses-6762827,Mini Diamond Look Sunglasses,26.00,https://images.topshop.com/i/TopShop/TS22S14LSLV_M_1.jpg?$Large$,TopShop,"Shine bright with these mini silver metal diamond sunglasses. 50% Acrylic, 50% Metal. "
http://us.topshop.com/en/tsus/product/clothing-70483/90s-pointy-polly-sunglasses-6568770,Polly '90s Pointy Sunglasses,38.00,https://images.topshop.com/i/TopShop/TS22X03LPPK_M_1.jpg?$Large$,TopShop,Throw back yoiur eyewear style with our pale pink ‘90s pointy Polly sunglasses. 100% Hard Plastic.
http://us.topshop.com/en/tsus/product/clothing-70483/small-rimless-sunglasses-8492257,Small Rimless Sunglasses,35.00,https://images.topshop.com/i/TopShop/TS22Q07LPNK_M_1.jpg?$Large$,TopShop,"Shield your eyes from the sun the chic way with these pink rimless sunglasses. 90% Metal, 10% Hard Plastic."
http://us.topshop.com/en/tsus/product/clothing-70483/kooky-round-sunglasses-8492403,Kooky Round Sunglasses,40.00,https://images.topshop.com/i/TopShop/TS22P17KBLK_M_1.jpg?$Large$,TopShop,"These black round sunglasses are just what your accessory collection needs. 80% Plastic, 20% Metal. "
http://us.topshop.com/en/tsus/product/clothing-70483/petite-white-jamie-jeans-6526587,PETITE White Jamie Jeans,70.00,https://images.topshop.com/i/TopShop/TS26A93LWHT_M_1.jpg?$Large$,TopShop,"In a perennially cool high-waisted fit, the ankle-grazing PETITE Jamie is the original rock n’ roll skinny jeans that we fell in love with all those years ago. Crafted in a super-stretchy white cotton blend for our signature soft denim feel, the iconic style includes multiple pockets, a top button fly and works for all occasions. 91% Cotton, 6% Polyester, 3% Elastane. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/two-tone-tassel-choker-necklace-6764455,**Two Tone Tassel Choker Necklace,18.00,https://images.topshop.com/i/TopShop/TS61T07LWHT_F_1.jpg?$Large$,TopShop,Two tone silver look tassel choker necklace. Total Length 11 inches plus 3 inch extension chain. By Freedom at Topshop. 100% Metal.
http://us.topshop.com/en/tsus/product/clothing-70483/tassel-drop-earrings-6471995,Black Bead and Tassel Drop Earrings,25.00,https://images.topshop.com/i/TopShop/TS61E07LBLK_M_1.jpg?$Large$,TopShop,Black tassel drop earrings. Total drop length 10cm. By Freedom at Topshop. 100% Fabric.
http://us.topshop.com/en/tsus/product/clothing-70483/carrey-browbar-sunglasses-7865683,Carrey Browbar Sunglasses,35.00,https://images.topshop.com/i/TopShop/TS22C01LTOR_M_1.jpg?$Large$,TopShop,"Invest in a staple summer accessory with these tortoiseshell retro sunglasses. 80% Hard Plastic, 20% Metal. Wipe clean only."
http://us.topshop.com/en/tsus/product/clothing-70483/leopard-print-umbrella-6762774,Leopard Print Umbrella,30.00,https://images.topshop.com/i/TopShop/TS19U04KTRL_M_1.jpg?$Large$,TopShop,Shield yourself from the rain the stylish way in this leopard print umbrella.   100% Polyester.
http://us.topshop.com/en/tsus/product/clothing-70483/large-fishnet-ankle-socks-6316924,Large Fishnet Ankle Socks,8.00,https://images.topshop.com/i/TopShop/TS08E04LBLK_M_1.jpg?$Large$,TopShop,"Large scale fishnet ankle socks. 92% Polyamide, 8% Elastane. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/carlos-round-retro-sunglasses-6762270,Carlos Round Retro Sunglasses,26.00,https://images.topshop.com/i/TopShop/TS22W02LBLK_M_1.jpg?$Large$,TopShop,"Re-envision your look with the Carlos round retro sunglasses in black. Style starts with on-trend accessories. 50% Hard Plastic, 30% Acrylic, 20% Metal."
http://us.topshop.com/en/tsus/product/clothing-70483/silver-large-hoop-earrings-6502691,Silver Large Hoop Earrings,14.00,https://images.topshop.com/i/TopShop/TS61E48KSLV_F_1.jpg?$Large$,TopShop,Every girl needs a pair of large hoops. These silver look earrings can transform an understated outfit to one that says 'fun'. Total drop length 8.5cm. By Freedom at Topshop. 100% Metal.
http://us.topshop.com/en/tsus/product/clothing-70483/lace-thong-5884765,Lace Thong,10.00,https://images.topshop.com/i/TopShop/TS43T23KRED_M_1.jpg?$Large$,TopShop,"Low-rise lace thong. 89% Nylon, 11% Elastane. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/petite-super-rip-jamie-jeans-6183705,PETITE Super Rip Jamie Jeans,80.00,https://images.topshop.com/i/TopShop/TS26I04KBLK_M_1.jpg?$Large$,TopShop,"In a cool high-waisted fit, the  ankle-grazing PETITE Jamie is the original rock n’ roll skinny jean that we fell in love with all those years ago. Crafted from a super-stretchy black cotton blend, for our signature soft denim feel – the iconic style includes multiple pockets, a top button fly and super rip details for an edgy vibe. 91% Cotton, 6% Polyester, 3% Elastane. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/petite-topshop-leggings-5761849,PETITE Topshop Leggings,22.00,https://images.topshop.com/i/TopShop/TS26R14KBLK_M_1.jpg?$Large$,TopShop,No Description
http://us.topshop.com/en/tsus/product/clothing-70483/high-key-gold-gold-sunglasses-by-quay-x-desi-6551915,**High Key - Gold Gold Sunglasses by QUAY x DESI,65.00,https://images.topshop.com/i/TopShop/TS63A10JGLD_M_1.jpg?$Large$,TopShop,Australian eyewear brand Quay have teamed up with YouTube star Desi Perkins to create a collection of cool sunglasses for QUAY x DESI. 100% Metal.
http://us.topshop.com/en/tsus/product/clothing-70483/bevelled-round-sunglasses-8504464,Bevelled Round Sunglasses,38.00,https://images.topshop.com/i/TopShop/TS22P03KPNK_M_1.jpg?$Large$,TopShop,"Channel quirky-cool in these vintage inspired round pink sunglasses with an on trend mirrored lens. 80% Metal, 20% Plastic."
http://us.topshop.com/en/tsus/product/clothing-70483/extreme-retro-sunglasses-5978405,Extreme Retro Sunglasses,38.00,https://images.topshop.com/i/TopShop/TS22C01KPNK_M_1.jpg?$Large$,TopShop,"A unique spin on the retro trend, these oversized frames are a summer essential. The cool floral print on the frames make them a perfect festival accessory. 60% Metal, 40% Plastic."
http://us.topshop.com/en/tsus/product/clothing-70483/marvis-metal-feline-sunglasses-8505773,Marvis Metal Feline Sunglasses,38.00,https://images.topshop.com/i/TopShop/TS22S08KBLK_M_1.jpg?$Large$,TopShop,"Keep your accessories look on-point in these metal feline sunglasses with a purple mirrored lens. We love the contemporary shape and chic detailing. 55% Metal, 30% Acrylic, 15% Hard Plastic. Spot clean only."
http://us.topshop.com/en/tsus/product/clothing-70483/floral-lace-thong-5718670,Floral Lace Thong,10.00,https://images.topshop.com/i/TopShop/TS43T46JBLK_M_1.jpg?$Large$,TopShop,"Keep slinky silhouettes seam-free with this lace thong underneath. A semi-sheer style with a low rise waist. 89% Polyamide, 11% Elastane. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/petite-hold-power-joni-jeans-8579547,PETITE Hold Power Joni Jeans,80.00,https://images.topshop.com/i/TopShop/TS26I33JBLK_M_1.jpg?$Large$,TopShop,"Skin tight and ultra-high-rise with a retro tinged silhouette, the super-stretchy PETITE Joni is made for the fashion brave. Crafted in a spray-on skinny fit and is enhanced with our super-stretch denim technology which shapes and holds the body for the ultimate flattering fit. – The killer style comes finished with practical back pockets and a zip fly closure. 71% Cotton, 24% Polyester, 5% Elastane. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/petite-ripped-jamie-jeans-8388593,PETITE Ripped Jamie Jeans,75.00,https://images.topshop.com/i/TopShop/TS26I04IMDT_M_1.jpg?$Large$,TopShop,No Description
http://us.topshop.com/en/tsus/product/clothing-70483/petite-ripped-joni-jeans-8575307,PETITE Ripped Joni Jeans,70.00,https://images.topshop.com/i/TopShop/TS26A86IBLK_M_1.jpg?$Large$,TopShop,"Skin tight and ultra-high-rise with a retro tinged silhouette, the super-stretchy Joni is made for the fashion brave. Crafted in a spray-on skinny fit – the killer style comes with practical back pockets and a zip fly closure. Features rip details at the knee for an added edge.  71% Cotton, 25% Polyester, 4% Elastane. Machine wash."
http://us.topshop.com/en/tsus/product/clothing-70483/petite-leigh-jeans-8579550,PETITE Leigh Jeans,65.00,https://images.topshop.com/i/TopShop/TS26A20EBLK_M_1.jpg?$Large$,TopShop,"Our best-loved skinny fit jeans to date, the PETITE Leigh comes in a low-rise, ankle grazing fit. Crafted from a super soft black denim with multiple pockets and a top button fly, they are the ultimate in comfort and second skin softness. 69% Cotton, 27% Polyester, 4% Elastane. Machine washable."
