prod_page_link,image_link,name,price,description,brand
https://www2.hm.com/en_us/productpage.0664461007.html,"http://lp2.hm.com/hmgoepprod?set=source[/b5/be/b5bed656e698e93168bd04de00027433ffc915ab.jpg],origin[dam],category[ladies_blazerswaistcoats_blazers],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Straight-cut Blazer,49.99,"Straight-cut blazer in patterned-weave fabric. Notched lapels, welt front pockets with flap, and no buttons. Lined.",H&M
https://www2.hm.com/en_us/productpage.0678963016.html,"http://lp2.hm.com/hmgoepprod?set=source[/b4/4f/b44f76508abee737a033b567cb1bdbd30acc41ca.jpg],origin[dam],category[ladies_blazerswaistcoats_blazers],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Long Jacket,34.99,"Long jacket in jersey with narrow, notched lapels and patch front pockets. Unlined.",H&M
https://www2.hm.com/en_us/productpage.0699625001.html,"http://lp2.hm.com/hmgoepprod?set=source[/67/5d/675d89cdc6db039e5437a66c49b1e698d00f3083.jpg],origin[dam],category[ladies_blazerswaistcoats_kimono],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Patterned Kimono Jacket,29.99,"Jacket in airy, dobby-weave fabric with a printed pattern. Dropped shoulders and long sleeves with cuffs. No fasteners.",H&M
https://www2.hm.com/en_us/productpage.0568601019.html,"http://lp2.hm.com/hmgoepprod?set=source[/85/92/85929a9f60cde5bf3be730513f62765ea3ecfa9a.jpg],origin[dam],category[ladies_blazerswaistcoats_blazers],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main] ",Fitted Blazer,34.99,"Fitted blazer in woven fabric with notched lapels, welt front pockets, and decorative buttons at cuffs. Vent at back. Lined.",H&M
https://www2.hm.com/en_us/productpage.0690683001.html,"http://lp2.hm.com/hmgoepprod?set=source[/8b/f6/8bf660f485cfca8632cd49f2fcdc67f3feb8a8d4.jpg],origin[dam],category[ladies_blazerswaistcoats_blazers],type[LOOKBOOK],hmver[1]&call=url[file:/product/main] ",Jacket with Tie Belt,59.99,"Fitted jacket in woven fabric with notched lapels, decorative, covered buttons at cuffs, and a tie belt. Lined.",H&M
https://www2.hm.com/en_us/productpage.0578474001.html,"http://lp2.hm.com/hmgoepprod?set=source[/a1/7c/a17ca21ad2d3c595e8dbd507f85942c98a7c1405.jpg],origin[dam],category[ladies_blazerswaistcoats_blazers],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main] ",Jacket,49.99,"Gently fitted jacket in woven fabric. Welt pockets, concealed hook-and-eye fastening at front, and sleeves with gathered seams. Lined.",H&M
https://www2.hm.com/en_us/productpage.0676141001.html,"http://lp2.hm.com/hmgoepprod?set=source[/6a/c7/6ac75fa903157ca4bb73d7c95bb2990aca2db3b2.jpg],origin[dam],category[],type[LOOKBOOK],hmver[1]&call=url[file:/product/main] ",Fitted Jacket,49.99,"Fitted, single-breasted jacket in twill made from a viscose blend. Pointed lapels, welt front pockets, and covered buttons at cuffs. Vent at back. Lined.",H&M
https://www2.hm.com/en_us/productpage.0734647003.html,"http://lp2.hm.com/hmgoepprod?set=source[/53/57/5357fa20672570d0d11825970f0094ca8563c978.jpg],origin[dam],category[ladies_jacketscoats_jackets],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Jacket with Tie Belt,34.99,"Jacket in thick jersey with a notched lapels, removable tie belt at waist, and side-seam pockets. Unlined.",H&M
https://www2.hm.com/en_us/productpage.0708169002.html,"http://lp2.hm.com/hmgoepprod?set=source[/9a/a2/9aa2208168e11132088d30f93d372f12093b31db.jpg],origin[dam],category[ladies_blazerswaistcoats_blazers],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Double-breasted Jacket,49.99,"Striped, double-breasted jacket in woven fabric. Pointed lapels, welt front pockets, and decorative buttons at cuffs. Lined.",H&M
https://www2.hm.com/en_us/productpage.0568601016.html,"http://lp2.hm.com/hmgoepprod?set=source[/f9/85/f9851d534c650fb8aca9e5a512af4f5e14b61953.jpg],origin[dam],category[ladies_blazerswaistcoats_blazers],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main] ",Fitted Blazer,34.99,"Fitted blazer in woven fabric with notched lapels, welt front pockets, and decorative buttons at cuffs. Vent at back. Lined.",H&M
https://www2.hm.com/en_us/productpage.0714459002.html,"http://lp2.hm.com/hmgoepprod?set=source[/cc/12/cc120b696e542b99089e2719f42f2654a2a68f7b.jpg],origin[dam],category[ladies_blazerswaistcoats_blazers],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Oversized Jacket,49.99,"Longer, oversized jacket in woven linen-blend fabric. Notched lapels, buttons at front, heavily dropped shoulders, long sleeves, and large patch front pockets. Lined.",H&M
https://www2.hm.com/en_us/productpage.0638583002.html,"http://lp2.hm.com/hmgoepprod?set=source[/b2/27/b22792c5b3d46e85c9c3e42e1d497aaa95a0baa9.jpg],origin[dam],category[ladies_blazerswaistcoats_blazers],type[LOOKBOOK],res[m],hmver[2]&call=url[file:/product/main] ",Single-breasted Jacket,49.99,"Single-breasted jacket in woven fabric with notched lapels. Tapered waist, welt front pockets, and back vent. Lined.",H&M
https://www2.hm.com/en_us/productpage.0682204001.html,"http://lp2.hm.com/hmgoepprod?set=source[/b4/7a/b47a1c0361535edb013c125fb6c7ee3e31a211b8.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main] ",Double-breasted Wool Jacket,149.0,"PREMIUM QUALITY. Straight-cut, double-breasted jacket in woven wool fabric with narrow, notched lapels. Concealed snap fasteners at front and at cuffs, welt front pocket, and vent at back.",H&M
https://www2.hm.com/en_us/productpage.0696826001.html,"http://lp2.hm.com/hmgoepprod?set=source[/50/3d/503d9aa2dc4d827392b9081f2e3ada83e55ff7c9.jpg],origin[dam],category[ladies_jacketscoats_jackets],type[DESCRIPTIVESTILLLIFE],hmver[1]&call=url[file:/product/main] ",Jacket with Fringe,79.99,"Longer, straight-cut jacket in jacquard-weave viscose fabric. Notched lapels, concealed snap fasteners at front, and fringe at hem. Unlined.",H&M
https://www2.hm.com/en_us/productpage.0757991001.html,"http://lp2.hm.com/hmgoepprod?set=source[/57/d3/57d3b81eb97862d5f51abc98da4340854544d076.jpg],origin[dam],category[ladies_dresses_mididresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Striped Wrap-front Dress,19.99,"Knee-length dress in woven fabric. V-neck, wrapover front, and ties at waist. Long, wide sleeves and narrow cuffs with button. Unlined.",H&M
https://www2.hm.com/en_us/productpage.0714803001.html,"http://lp2.hm.com/hmgoepprod?set=source[/da/d8/dad8bb5e8874f808ffbba8ab68aae8281c8fb1a3.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",V-neck Dress,29.99,"Short dress in woven, crinkled viscose fabric with a printed pattern. V-neck, decorative buttons at top, and short sleeves with tie detail. Seam at waist and flared skirt. Unlined.",H&M
https://www2.hm.com/en_us/productpage.0735793002.html,"http://lp2.hm.com/hmgoepprod?set=source[/57/57/5757a93855d14e4b35ee4f59a9b4260e123a3fa9.jpg],origin[dam],category[ladies_dresses_mididresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Calf-length Wrap Dress,29.99,"Calf-length dress in woven, crêped viscose fabric with a printed pattern. V-neck and cap sleeves. Wrapover front with concealed snap fastener, seam at waist, and ties at one side. Jersey liner skirt.",H&M
https://www2.hm.com/en_us/productpage.0733419003.html,"http://lp2.hm.com/hmgoepprod?set=source[/f4/a3/f4a383e7b2b4f262bcb07c1094395638ab1fcefa.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Crêped Dress,24.99,"Knee-length dress in woven crêped fabric. V-neck, buttons at front, short sleeves with drawstring at cuffs, and seam at waist. Gently flared skirt. Unlined.",H&M
https://www2.hm.com/en_us/productpage.0735793001.html,"http://lp2.hm.com/hmgoepprod?set=source[/00/eb/00eb22630c198a4fb9ef23491038895923419ff0.jpg],origin[dam],category[ladies_dresses_mididresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Calf-length Wrap Dress,29.99,"Calf-length dress in woven, crêped viscose fabric with a printed pattern. V-neck and cap sleeves. Wrapover front with concealed snap fastener, seam at waist, and ties at one side. Jersey liner skirt.",H&M
https://www2.hm.com/en_us/productpage.0710729005.html,"http://lp2.hm.com/hmgoepprod?set=source[/29/05/29050a0bec3f7b0c1cfdd08d4033a2517eff9f64.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Crêped Wrap-front Dress,24.99,"Short dress in woven, crêped fabric. V-neck, wrapover front with concealed snap fasteners, and short sleeves. Seam at waist and attached tie belt.",H&M
https://www2.hm.com/en_us/productpage.0714828001.html,"http://lp2.hm.com/hmgoepprod?set=source[/8b/8a/8b8a9731339ba42f10694373dce57812727638cc.jpg],origin[dam],category[ladies_dresses_mididresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Patterned Wrap-front Dress,29.99,"Calf-length dress in woven, crinkled fabric. V-neck, wrapover front with ties at waist, and short sleeves with slit and ties at cuffs. Unlined.",H&M
https://www2.hm.com/en_us/productpage.0710729003.html,"http://lp2.hm.com/hmgoepprod?set=source[/c4/2a/c42a9a34a462a8c443bd657a7f28aae8b1af75ed.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Crêped Wrap-front Dress,24.99,"Short dress in woven, crêped fabric. V-neck, wrapover front with concealed snap fasteners, and short sleeves. Seam at waist and attached tie belt.",H&M
https://www2.hm.com/en_us/productpage.0719946002.html,"http://lp2.hm.com/hmgoepprod?set=source[/07/45/07452e375e25cf3c3b5eaaa5ada51253b11b9ce6.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Crêped Dress,29.99,"Knee-length dress in woven, crêped viscose fabric. Small stand-up collar, buttons at front, and long sleeves with buttons at cuffs. Narrow, removable tie belt at waist. Unlined.",H&M
https://www2.hm.com/en_us/productpage.0749205001.html,"http://lp2.hm.com/hmgoepprod?set=source[/99/67/9967251717f6d5335230ba1ad33998770c0f5f0c.jpg],origin[dam],category[ladies_dresses_mididresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Satin Halterneck Dress,49.99,"Calf-length, halterneck dress in satin. Concealed hook-and-eye fastener at back of neck, opening at top front and back, and an elasticized seam at waist with pleated skirt. Lined.",H&M
https://www2.hm.com/en_us/productpage.0709996001.html,"http://lp2.hm.com/hmgoepprod?set=source[/38/e3/38e3964b6e5c6a0912d568212eb235b30cbd68a2.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Dress with Tie Belt,24.99,"Short dress in woven fabric with a round neckline. Opening and button at back of neck, short, wide sleeves, and removable tie belt at waist. Lined.",H&M
https://www2.hm.com/en_us/productpage.0719308001.html,"http://lp2.hm.com/hmgoepprod?set=source[/c5/59/c559654803b249f4fc75cb6eb94e834e91014fc5.jpg],origin[dam],category[ladies_dresses_mididresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Flounced Dress,39.99,"Calf-length dress in woven, patterned fabric. Opening at front with ties at top. Ruffles at front, short sleeves with elasticized cuffs, and concealed side zip. Seam at waist and flared skirt.",H&M
https://www2.hm.com/en_us/productpage.0752948002.html,"http://lp2.hm.com/hmgoepprod?set=source[/1e/dc/1edc891532a0c9dc19b563c9cb49c8fca25d71cc.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Ruffled Wrap Dress,24.99,"Short wrap dress in soft jersey made from a modal and cotton blend. V-neck, short sleeves, and ties at the waist. Ruffle trim at neckline, front, and hem. Unlined.",H&M
https://www2.hm.com/en_us/productpage.0746644001.html,"http://lp2.hm.com/hmgoepprod?set=source[/f9/18/f918adb319f4b88a16bc0308e797a273f6c9346e.jpg],origin[dam],category[ladies_dresses_mididresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",V-neck Dress,29.99,"Fitted, calf-length dress in woven viscose fabric with a printed pattern. V-neck, buttons and slits at front, and short sleeves.",H&M
https://www2.hm.com/en_us/productpage.0685429002.html,"http://lp2.hm.com/hmgoepprod?set=source[/7a/fc/7afc8079dc63f285902049b2b9f3a80b9ccb79c1.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Dress with Tie Sleeves,24.99,"Straight-cut dress in woven viscose fabric with a boat neckline and short, open sleeves with ties. Unlined.",H&M
https://www2.hm.com/en_us/productpage.0681179004.html,"http://lp2.hm.com/hmgoepprod?set=source[/b7/4d/b74df1f268291e263aceb6df4fcb2098a9502c76.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Bib Overall Dress,34.99,"Short, gently fitted bib overall dress in woven fabric. Wide, adjustable shoulder straps and a seam at waist.",H&M
https://www2.hm.com/en_us/productpage.0726003004.html,"http://lp2.hm.com/hmgoepprod?set=source[/d7/05/d7055bb53e8e6b2e1f3baa1158d6d820e341050a.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Wrapover Dress,39.99,"Knee-length dress in airy woven fabric with a V-neck, wrapover front with ties at waist, and short butterfly sleeves. Lined bodice.",H&M
https://www2.hm.com/en_us/productpage.0746625005.html,"http://lp2.hm.com/hmgoepprod?set=source[/fb/a5/fba5c5dab53b9117aecb299b6716e30c999429d8.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Short Jersey Dress,24.99,"Short, fitted dress in stretch jersey with a printed pattern. Sleeveless.",H&M
https://www2.hm.com/en_us/productpage.0671217009.html,"http://lp2.hm.com/hmgoepprod?set=source[/dc/ca/dcca6a1ad6df08d6110bd60b03c576512bde45b5.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Jersey Dress,17.99,"Short, fitted dress in thick jersey with a printed pattern. Short sleeves and ribbing at neckline.",H&M
https://www2.hm.com/en_us/productpage.0730354001.html,"http://lp2.hm.com/hmgoepprod?set=source[/f0/b8/f0b8d775cf10dc029f039cb855dd277f615689ac.jpg],origin[dam],category[ladies_dresses_mididresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Ruffled Chiffon Dress,39.99,"Calf-length dress in airy chiffon with ruffles and a printed pattern. V-neck opening at top with narrow ties and ruffles. Long raglan sleeves with narrow, elasticized cuffs, elasticized seam at waist, and gently flared skirt. Partly lined.",H&M
https://www2.hm.com/en_us/productpage.0733854002.html,"http://lp2.hm.com/hmgoepprod?set=source[/ae/91/ae9136be86d57ed57a4aaeacdbd4eeeb19e4d350.jpg],origin[dam],category[ladies_dresses_mididresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Zebra-striped Dress,129.0,"STUDIO COLLECTION. Dress in airy, crêped, textured-weave fabric made from a viscose blend with a zebra-striped pattern. Seam at front, concealed zip at back, dropped shoulders, and long sleeves with button at cuffs. Seam at waist with attached, gently draped wrapover panels. Straight-cut skirt with slit at center front and back. Unlined.",H&M
https://www2.hm.com/en_us/productpage.0733868003.html,"http://lp2.hm.com/hmgoepprod?set=source[/3b/39/3b39127be69c733542927114550304ad0483e81b.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",T-shirt Dress,59.99,"STUDIO COLLECTION. Short, boxy dress in thick cotton jersey with seam detail at top. Dropped shoulders and short sleeves. Narrow, elasticized seam at waist, attached, gently draped panel wrapover, and straight-cut skirt. Unlined.",H&M
https://www2.hm.com/en_us/productpage.0738556001.html,"http://lp2.hm.com/hmgoepprod?set=source[/26/a2/26a2daf40e53df70d82742d1168fa65edf4e2a68.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Cotton Dress,79.99,"STUDIO COLLECTION/CONSCIOUS. Short, wide-cut dress in woven organic cotton fabric. V-neck, neckline with button fastening at one side and drawstring, cap sleeves, vertical drawstring at top, and seam at hips. Straight-cut bodice, flared skirt with several layers of fabric for extra fullness, asymmetric hem, and short slits at sides. Unlined.",H&M
https://www2.hm.com/en_us/productpage.0740754002.html,"http://lp2.hm.com/hmgoepprod?set=source[/fd/dc/fddc70e7e39ba3a195ab169c4a0548ff41bdcaf3.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Piqué Dress,59.99,"STUDIO COLLECTION. Knee-length, A-line dress in thick, zebra-striped piqué made from a cotton blend. Narrow-cut at top with contrasting ribbed collar and button placket. Round, cut-out sections and visible buttons at back. Rounded hem. Unlined.",H&M
https://www2.hm.com/en_us/productpage.0681179002.html,"http://lp2.hm.com/hmgoepprod?set=source[/c7/a6/c7a610b041230381fc6076e0c5753ddb0decae6d.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",Bib Overall Dress,34.99,"Short, gently fitted bib overall dress in woven fabric. Wide, adjustable shoulder straps and a seam at waist.",H&M
https://www2.hm.com/en_us/productpage.0714803003.html,"http://lp2.hm.com/hmgoepprod?set=source[/3a/4c/3a4cac8536ecb069a268423c1ac7b1ac652802f8.jpg],origin[dam],category[ladies_dresses_shortdresses],type[LOOKBOOK],res[m],hmver[1]&call=url[file:/product/main] ",V-neck Dress,29.99,"Short dress in woven, crinkled viscose fabric with a printed pattern. V-neck, decorative buttons at top, and short sleeves with tie detail. Seam at waist and flared skirt. Unlined.",H&M
